backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_activity_loss,best_test_next_remaining_time_loss,train_next_remaining_time_loss,best_test_next_activity_acc,test_next_activity_acc,train_next_activity_acc,best_train_next_time_to_next_event_loss,test_next_activity_loss,test_next_remaining_time_loss,test_next_time_to_next_event_loss,_wandb.runtime,train_next_time_to_next_event_loss,best_test_next_activity_loss,train_next_activity_loss,_timestamp,best_train_next_activity_acc,_step,_runtime,best_test_next_time_to_next_event_loss,best_train_next_remaining_time_loss
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,43,concat,336734,336734,0.1,8wpo4p2s,wobbly-monkey-130,0.3502554154830372,1.141534537916398,0.5280273141871364,0.8563357546408394,0.8558067294714496,0.8724064883862057,0.5906646197891386,0.4058226334429429,1.5302832883765929,0.9567404321202791,70,0.5906646197891386,0.3992766515372039,0.3502554154830372,1764086871.8656836,0.8724064883862057,9,70.209348649,0.8805642237529281,0.5280273141871364
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,44,concat,336734,336734,0.1,gxocuwhw,helpful-sky-131,0.3543446201455836,1.3396361604675635,0.5283371241725804,0.8568478238753129,0.85578638234955,0.8703017712634136,0.5926704795068043,0.4016369754254323,1.643038590403057,0.9488460609515256,69,0.5926704795068043,0.394046755582364,0.3543446201455836,1764086964.776012,0.8703017712634136,9,69.656445292,0.9054005997675156,0.5283371241725804
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,45,concat,336734,336734,0.1,4tiuxgkr,robust-tree-132,0.35193715362322164,1.260634294187087,0.5287522188538625,0.8638472338087777,0.8632334289648063,0.8717450413187244,0.590952282963299,0.38562349450671424,1.367685318549427,0.945185925767288,70,0.590952282963299,0.38562349450671424,0.35193715362322164,1764087058.6853068,0.8717450413187244,9,70.535415408,0.8624347291924251,0.5287522188538625
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,41,sum,339230,339230,0.1,7z6c09wh,hearty-plant-133,0.33651554941905143,1.11557200094683,0.5304260766314068,0.8595980765187431,0.849343127081341,0.8774076735305761,0.563610705867852,0.42125900146125056,1.1320262426176773,0.8533927779889432,69,0.563610705867852,0.4037109839052809,0.33651554941905143,1764087151.695376,0.8774076735305761,9,69.270390938,0.8533927779889432,0.5304260766314068
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,42,sum,339230,339230,0.1,h4ba1lpo,stellar-hill-134,0.3327566825641825,1.166280600809577,0.5296511463429872,0.8578380504744271,0.8512388006049878,0.8788323287528435,0.5605174543078806,0.4117730386521995,1.2139496013745803,0.8898382791858136,70,0.5605174543078806,0.4098557580059964,0.3327566825641825,1764087246.028754,0.8788323287528435,9,70.857308871,0.8723417118808925,0.5296511463429872
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,43,sum,339230,339230,0.1,gxdw0iwn,toasty-morning-135,0.33036513779873755,1.2637791502657736,0.5279848545149483,0.8585095054971141,0.8585095054971141,0.8793659539667589,0.556264809691824,0.4307291956854909,1.2637791502657736,0.8587114541592591,71,0.556264809691824,0.4299214713071736,0.33036513779873755,1764087341.1651776,0.8793659539667589,9,71.902903357,0.7910606604764522,0.5279848545149483
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,44,sum,339230,339230,0.1,d8245m02,legendary-valley-136,0.3372790534675764,1.0756357213833627,0.5299791601748043,0.8637963660040288,0.8637963660040288,0.8768591564502258,0.566655755909795,0.3938443732937097,1.0756357213833627,0.8887104649650843,70,0.566655755909795,0.3938443732937097,0.3372790534675764,1764087434.610325,0.8768591564502258,9,70.10751617,0.8864573881931281,0.5299791601748043
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,45,sum,339230,339230,0.1,xdiqetow,silvery-dew-137,0.3388360952525297,1.0500517809248964,0.530818286679593,0.858241601725436,0.8553489192287085,0.8763999905684846,0.5666378732935119,0.412938183561792,1.0944903118076548,0.9273472446364006,69,0.5666378732935119,0.3978177448482041,0.3388360952525297,1764087527.546141,0.8763999905684846,9,69.395227193,0.8132011714784232,0.530818286679593
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,41,sum,537502,537502,0.1,7g8ntdno,good-totem-138,0.3570750745478617,1.0520202908692609,0.5296280977999841,0.847444062370711,0.847444062370711,0.8704742687162839,0.5761550754085796,0.4388262681015865,2.067952627538701,1.1001842509464723,81,0.5761550754085796,0.43706251452514266,0.3570750745478617,1764087632.86604,0.8704742687162839,9,81.885919406,0.9014654754165304,0.5296280977999841
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,42,sum,537502,537502,0.1,g0sdp5yf,clean-universe-139,0.35805571222383586,1.1837808682215605,0.5303403902659252,0.8519136468146581,0.8450159724906912,0.8702968073079352,0.5732574266524436,0.4455236220878712,2.3083221333918895,1.101006337676424,82,0.5732574266524436,0.43639608035928223,0.35805571222383586,1764087738.185589,0.8702968073079352,9,82.065086649,0.8633509636889051,0.5303403902659252
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,43,sum,537502,537502,0.1,frdu06z4,azure-plasma-140,0.3576391324688067,1.218053670132314,0.5294493958193577,0.847633968841774,0.8435238502180533,0.8707212255013285,0.5768614881746922,0.4519771397121481,2.0069380121454037,1.0959467421684643,81,0.5768614881746922,0.4513750407141141,0.3576391324688067,1764087843.0200305,0.8707212255013285,9,81.27691565,0.9690193197329912,0.5294493958193577
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,44,sum,537502,537502,0.1,d7dffc4a,divine-wildflower-141,0.3603768895346216,1.1400473167617151,0.5296418471446839,0.8457145570092444,0.8386032379053316,0.8692481717131479,0.5731987873530621,0.48897852805052106,2.1501538243574707,1.0831499250504624,81,0.5731987873530621,0.4523746840458575,0.3603768895346216,1764087947.6878324,0.8692481717131479,9,81.34232181,0.9166516908214888,0.5296418471446839
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,45,sum,537502,537502,0.1,4dv4myqn,skilled-durian-142,0.3637087190460655,1.0237829788297734,0.5298446058960259,0.8522052888952191,0.8522052888952191,0.8683534187381874,0.57707904138575,0.43531918423983734,1.956647749059237,1.0374426218365391,81,0.57707904138575,0.43531918423983734,0.3637087190460655,1764088053.1441548,0.8683534187381874,9,81.650803937,0.9672738012379212,0.5298446058960259
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,41,sum,537502,537502,0.1,5kteye38,firm-haze-143,0.32462598139890264,1.1004799155079803,0.5240044541044723,0.8509064642806276,0.8509064642806276,0.8817412066631174,0.5641130350830729,0.4489271225116437,1.4189659169000624,1.00575412753323,81,0.5641130350830729,0.4343616798836524,0.32462598139890264,1764088158.3368585,0.8817412066631174,9,81.932891766,0.9143099406365764,0.5240044541044723
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,42,sum,537502,537502,0.1,nsoy49yu,dutiful-waterfall-144,0.32570250190148825,0.9170807917810928,0.5244350484216406,0.8549453679776996,0.8448667602634274,0.8812386061709413,0.5630865272120937,0.4829836330718728,1.4935988191290817,1.051234241917437,82,0.5630865272120937,0.4387330923207803,0.32570250190148825,1764088264.968372,0.8812386061709413,9,82.870378139,0.9194220944717268,0.5244350484216406
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,43,sum,537502,537502,0.1,74l0jcn2,youthful-yogurt-145,0.32390412985716743,1.1786681653676434,0.5237708293907093,0.8544366899302094,0.8544366899302094,0.8824932459180773,0.5647461732281263,0.42388634179092055,1.4511594859077106,1.0079003968178903,81,0.5647461732281263,0.42388634179092055,0.32390412985716743,1764088370.0092213,0.8824932459180773,9,81.561195215,1.0079003968178903,0.5237708293907093
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,44,sum,537502,537502,0.1,rhfbcyzb,bright-grass-146,0.3257804921136151,1.1360229825013957,0.524392126749232,0.8554777843340726,0.851520269124599,0.8815823600878123,0.5649018362852314,0.4664680516713107,1.471474624178326,1.0297135012804115,82,0.5649018362852314,0.4299479827559003,0.3257804921136151,1764088475.4181056,0.8815823600878123,9,82.136943965,0.906295437227791,0.524392126749232
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,45,sum,537502,537502,0.1,7ayletce,generous-plasma-147,0.32546399495996853,1.0886602785231545,0.5250196563199244,0.8596048588927097,0.8448294572066115,0.8817498935852044,0.566722989837261,0.4523452224879954,1.3219032264570951,1.013306867867645,83,0.566722989837261,0.4090765590076404,0.32546399495996853,1764088582.5732634,0.8817498935852044,9,83.786800384,0.915833838832143,0.5250196563199244
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,41,sum,1861406,1861406,0.1,790j1l80,electric-donkey-148,0.3169367020726366,0.8128809535143837,0.5247606556030764,0.8532124714292497,0.8191785188651732,0.884194641658259,0.5684946954856361,0.526692375196404,1.483355097927512,1.0429158387173891,132,0.5684946954856361,0.4203434297199415,0.3169367020726366,1764088738.534139,0.884194641658259,9,132.696553652,0.982384869686255,0.5247606556030764
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,42,sum,1861406,1861406,0.1,u3xoa8yi,azure-cloud-149,0.3164168210054923,0.7158931528533685,0.5251127662268184,0.8580483040673896,0.8376604879239832,0.8840333131052147,0.5634917386429455,0.527730967813337,1.4602006883551553,1.0122905454389115,133,0.5634917386429455,0.4183839250804765,0.3164168210054923,1764088895.031726,0.8840333131052147,9,133.294244892,0.956012713540544,0.5251127662268184
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,43,sum,1861406,1861406,0.1,tem3g3sl,elated-smoke-150,0.31647142061494,0.7853519766391892,0.5254924581766088,0.8581669956118041,0.836063238854864,0.8843807899886946,0.5675568348300629,0.5087488444174346,1.4996354313582223,0.9896229472882736,132,0.5675568348300629,0.4197362946001858,0.31647142061494,1764089050.6798806,0.8843807899886946,9,132.345819597,0.973353025654366,0.5254924581766088
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,44,sum,1861406,1861406,0.1,o8ww7g04,snowy-terrain-151,0.3143456853698608,0.6629142840142214,0.5246420754013481,0.8473694562570792,0.8249808397935445,0.8846662174286959,0.5563608880230372,0.5583008843475487,1.4998369650222043,1.02575058793835,132,0.5563608880230372,0.42273515556704344,0.3143456853698608,1764089206.495407,0.8846662174286959,9,132.271632693,0.9109232139003972,0.5246420754013481
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,45,sum,1861406,1861406,0.1,1pmywk4p,devout-fire-152,0.31638582297402723,0.8043198464005571,0.5241289912269855,0.8572276368174389,0.8249672750456115,0.884194641658259,0.5681035376061214,0.5337645687702716,1.4418877273499442,1.012447829535681,136,0.5681035376061214,0.41278517218675737,0.31638582297402723,1764089366.6844916,0.884194641658259,9,136.892300096,0.9482452963640436,0.5241289912269855
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,41,sum,934046,934046,0.1,k7d5uljk,smart-galaxy-153,0.30823654202621653,0.7594799737956623,0.5215902921199451,0.8565833112906179,0.8392746929280187,0.8871084835240113,0.5488771764787584,0.5486494511113834,1.5166863316185186,1.0489460567148603,107,0.5488771764787584,0.4001817345880354,0.30823654202621653,1764089513.1987128,0.8871084835240113,9,107.223533837,0.8195863055812235,0.5215902921199451
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,42,sum,934046,934046,0.1,zyycofau,peach-totem-154,0.3097599089979953,0.8459823324523136,0.5220675252438466,0.8430423016664292,0.8430423016664292,0.8867945133400098,0.5512192179149139,0.5361235444836701,1.4469304134938537,1.036731757511996,115,0.5512192179149139,0.4562609381717796,0.3097599089979953,1764090488.0703485,0.8867945133400098,9,115.220448649,0.8118773067440033,0.5220675252438466
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,43,sum,934046,934046,0.1,jrsefh61,apricot-elevator-155,0.30965745875436546,0.8549509028733978,0.5221649835067368,0.8445039032562177,0.8420317279454155,0.8868851055274886,0.5508771412720618,0.50868188182483,1.4967877281424355,1.0409970252169989,112,0.5508771412720618,0.49121266952225806,0.30965745875436546,1764091409.516849,0.8868851055274886,9,112.728258178,0.8897303856659189,0.5221649835067368
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,44,sum,934046,934046,0.1,5bmxiox9,laced-resonance-156,0.30882363137203184,0.8336397906413293,0.5218707174295175,0.8464707917065131,0.8445106856301843,0.8872238954888814,0.5499289445024518,0.5149730656215744,1.4655484381997634,1.0259233178838272,111,0.5499289445024518,0.480768011902192,0.30882363137203184,1764092413.2035785,0.8872238954888814,9,111.641169159,0.7976546809550753,0.5218707174295175
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,45,sum,934046,934046,0.1,eu1mztha,unique-surf-157,0.30942650054953874,0.7636677534783445,0.5229958741067862,0.8557626440406672,0.8318649493695783,0.8872437513107945,0.5502978002293105,0.5464507217123145,1.4571031839808222,1.010806038020346,114,0.5502978002293105,0.3983867273033088,0.30942650054953874,1764093592.5710945,0.8872437513107945,9,114.601573699,0.8038571030611993,0.5229958741067862
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,41,concat,535006,535006,0.1,kl82w589,glad-gorge-158,0.32392645057655906,0.9309028963230552,0.5249121786852585,0.8568851269321288,0.84559586546483,0.8819943683925099,0.5637404237439632,0.4483452451011522,1.3661298983973886,0.99582929143751,91,0.5637404237439632,0.3852959529117526,0.32392645057655906,1764094516.463957,0.8819943683925099,9,91.096825428,0.8005976108291237,0.5249121786852585
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,42,concat,535006,535006,0.1,dk1rvd3z,graceful-butterfly-159,0.32467210170042915,1.2188030889245929,0.524589077303034,0.8545485991006572,0.8532531656730489,0.8818417267615527,0.5629907265676676,0.4231178156966905,1.2188030889245929,0.9457736987389632,87,0.5629907265676676,0.3976786455362733,0.32467210170042915,1764095310.4870384,0.8818417267615527,9,87.568813754,0.9283311866523624,0.524589077303034
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,43,concat,535006,535006,0.1,udsibw9y,dashing-lake-160,0.3244724015276423,0.9204010306370296,0.524176667252428,0.8594658202263956,0.8573191988659871,0.8819993323479882,0.5658806868584596,0.4305984458054275,1.3896446091678196,0.9808106128607428,88,0.5661656319609901,0.40936293837334325,0.3244724015276423,1764096015.3547423,0.8819993323479882,9,88.748480656,0.9082012883485292,0.524176667252428
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,44,concat,535006,535006,0.1,fpir2n1f,earnest-leaf-161,0.32430154309809645,1.001275759409961,0.5244048271159742,0.8528903086658393,0.8461588025040525,0.8818069790732047,0.5640700656162321,0.45288873647479383,1.4448520706117458,1.0160981806983918,88,0.5640700656162321,0.4135146955945382,0.32430154309809645,1764096864.962865,0.8818069790732047,9,88.475537359,0.8603775917850257,0.5244048271159742
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,45,concat,535006,535006,0.1,qj4qzq16,dashing-snow-162,0.32340722443894265,0.9072858716364592,0.5248800156455733,0.8559288122028472,0.8559288122028472,0.8820080192700752,0.5632297048259134,0.4436501148476472,1.395626648724572,1.0267253373310394,89,0.5632297048259134,0.40489489811582735,0.32340722443894265,1764097747.9978292,0.8820080192700752,9,89.948509978,0.8945304934821519,0.5248800156455733
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,41,sum,537502,537502,0.1,nci2j3wu,absurd-meadow-163,0.3216238318968063,1.142878901179778,0.5254076522777328,0.859737115185057,0.8392306074972362,0.8826309956825997,0.5711302765577265,0.4471453271746662,1.2495439232283885,1.0018629764289853,87,0.5711302765577265,0.4077789815608447,0.3216238318968063,1764098602.8243446,0.8826309956825997,9,87.352704907,0.9434719264344376,0.5254076522777328
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,42,sum,537502,537502,0.1,fdli23t1,rare-lake-164,0.32352725398220966,1.0340142704741455,0.5266986099989072,0.8543790397514938,0.8480748231495988,0.8819087401605095,0.5700941616650331,0.4991846797064297,1.4454540520442154,1.0832945027521073,83,0.5700941616650331,0.4317225299067588,0.32352725398220966,1764099310.2963865,0.8819087401605095,9,83.164945172,0.924857630709527,0.5266986099989072
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,43,sum,537502,537502,0.1,5fzlteaw,effortless-armadillo-165,0.32255492503878236,1.0401188025859178,0.5251527208667028,0.8599270216561201,0.8444733825733683,0.8826049349163387,0.5688993124874399,0.4513810586014398,1.3307202865339065,0.9932591740764763,89,0.5688993124874399,0.40421756450444984,0.32255492503878236,1764099942.3587718,0.8826049349163387,9,89.113596013,0.9377181986862212,0.5251527208667028
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,44,sum,537502,537502,0.1,vq3pybnv,amber-pond-166,0.32386844904123285,0.9843831890211064,0.5260738504601941,0.8602152725496979,0.8403530903886979,0.8817076999636391,0.5715434996817591,0.4623632718281963,1.2580211120216758,0.96074509091408,84,0.5715434996817591,0.3981471008441115,0.32386844904123285,1764100465.5584984,0.8817076999636391,9,84.415568844,0.9293372672162084,0.5260738504601941
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,45,sum,537502,537502,0.1,bmun1v2z,lively-brook-167,0.3225185457500169,0.9518723751335147,0.5257446918721953,0.8607849919628868,0.8486309778148547,0.882407617686077,0.5707265972849543,0.4700354770938765,1.3932313993774814,0.9773426948904562,87,0.5707265972849543,0.3856486006536818,0.3225185457500169,1764101013.8643615,0.882407617686077,9,87.69454197,0.8602657746179112,0.5257446918721953
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,41,sum,537502,537502,0.1,1jwxt37u,eager-vortex-168,0.3570750745478617,1.0520202908692609,0.5296280977999841,0.847444062370711,0.847444062370711,0.8704742687162839,0.5761550754085796,0.4388262681015865,2.067952627538701,1.1001842509464723,87,0.5761550754085796,0.43706251452514266,0.3570750745478617,1764101499.1553347,0.8704742687162839,9,87.411599439,0.9014654754165304,0.5296280977999841
