backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_remaining_time_loss,_runtime,train_next_activity_acc,best_train_next_activity_loss,train_next_time_to_next_event_loss,_timestamp,_wandb.runtime,train_next_activity_loss,best_train_next_time_to_next_event_loss,_step,best_test_next_remaining_time_loss,test_next_activity_acc,train_next_remaining_time_loss,best_train_next_activity_acc,test_next_remaining_time_loss,test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_activity_loss,best_test_next_activity_loss,best_test_next_time_to_next_event_loss
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,1,,lstm,45,sum,1071646,1071646,0.1,vsme7d85,generous-morning-127,0.5283453516318694,107.5978872,0.8796687552509341,0.32889580644695804,0.564489410366268,1764086590.1375017,107,0.32889580644695804,0.564489410366268,9,1.235751501300666,0.8553421368547419,0.5283453516318694,0.8796687552509341,1.3858337093941124,0.9315133483233898,0.8600592779484675,0.44971058998861063,0.4145533077194894,0.8976299903651211
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,41,concat,336734,336734,0.1,92binnyi,graceful-gorge-128,0.5280993575902956,71.511269406,0.8741401498369961,0.3455825525241025,0.5845023424246627,1764086685.2817168,71,0.3455825525241025,0.5845023424246627,9,1.3523308975586394,0.8585773292367794,0.5280993575902956,0.8741401498369961,1.389244793107259,0.9412200617468915,0.8590554866014203,0.40217222059970703,0.3952218062186805,0.9017675880766768
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,42,concat,336734,336734,0.1,biixrpe8,misunderstood-firefly-129,0.5288219409700715,69.748936202,0.8723295470762923,0.35015551106929593,0.5893623221383,1764086778.530368,69,0.35015551106929593,0.5893623221383,9,1.5118149353971595,0.8534261162091955,0.5288219409700715,0.8723295470762923,1.5118149353971595,0.967921095295242,0.8534261162091955,0.4003844776456663,0.4003844776456663,0.8947636526969104
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,43,concat,336734,336734,0.1,8wpo4p2s,wobbly-monkey-130,0.5280273141871364,70.209348649,0.8724064883862057,0.3502554154830372,0.5906646197891386,1764086871.8656836,70,0.3502554154830372,0.5906646197891386,9,1.141534537916398,0.8558067294714496,0.5280273141871364,0.8724064883862057,1.5302832883765929,0.9567404321202791,0.8563357546408394,0.4058226334429429,0.3992766515372039,0.8805642237529281
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,44,concat,336734,336734,0.1,gxocuwhw,helpful-sky-131,0.5283371241725804,69.656445292,0.8703017712634136,0.3543446201455836,0.5926704795068043,1764086964.776012,69,0.3543446201455836,0.5926704795068043,9,1.3396361604675635,0.85578638234955,0.5283371241725804,0.8703017712634136,1.643038590403057,0.9488460609515256,0.8568478238753129,0.4016369754254323,0.394046755582364,0.9054005997675156
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,1,,lstm,45,concat,336734,336734,0.1,4tiuxgkr,robust-tree-132,0.5287522188538625,70.535415408,0.8717450413187244,0.35193715362322164,0.590952282963299,1764087058.6853068,70,0.35193715362322164,0.590952282963299,9,1.260634294187087,0.8632334289648063,0.5287522188538625,0.8717450413187244,1.367685318549427,0.945185925767288,0.8638472338087777,0.38562349450671424,0.38562349450671424,0.8624347291924251
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,41,sum,339230,339230,0.1,7z6c09wh,hearty-plant-133,0.5304260766314068,69.270390938,0.8774076735305761,0.33651554941905143,0.563610705867852,1764087151.695376,69,0.33651554941905143,0.563610705867852,9,1.11557200094683,0.849343127081341,0.5304260766314068,0.8774076735305761,1.1320262426176773,0.8533927779889432,0.8595980765187431,0.42125900146125056,0.4037109839052809,0.8533927779889432
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,42,sum,339230,339230,0.1,h4ba1lpo,stellar-hill-134,0.5296511463429872,70.857308871,0.8788323287528435,0.3327566825641825,0.5605174543078806,1764087246.028754,70,0.3327566825641825,0.5605174543078806,9,1.166280600809577,0.8512388006049878,0.5296511463429872,0.8788323287528435,1.2139496013745803,0.8898382791858136,0.8578380504744271,0.4117730386521995,0.4098557580059964,0.8723417118808925
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,43,sum,339230,339230,0.1,gxdw0iwn,toasty-morning-135,0.5279848545149483,71.902903357,0.8793659539667589,0.33036513779873755,0.556264809691824,1764087341.1651776,71,0.33036513779873755,0.556264809691824,9,1.2637791502657736,0.8585095054971141,0.5279848545149483,0.8793659539667589,1.2637791502657736,0.8587114541592591,0.8585095054971141,0.4307291956854909,0.4299214713071736,0.7910606604764522
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,44,sum,339230,339230,0.1,d8245m02,legendary-valley-136,0.5299791601748043,70.10751617,0.8768591564502258,0.3372790534675764,0.566655755909795,1764087434.610325,70,0.3372790534675764,0.566655755909795,9,1.0756357213833627,0.8637963660040288,0.5299791601748043,0.8768591564502258,1.0756357213833627,0.8887104649650843,0.8637963660040288,0.3938443732937097,0.3938443732937097,0.8864573881931281
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,1,,lstm,45,sum,339230,339230,0.1,xdiqetow,silvery-dew-137,0.530818286679593,69.395227193,0.8763999905684846,0.3388360952525297,0.5666378732935119,1764087527.546141,69,0.3388360952525297,0.5666378732935119,9,1.0500517809248964,0.8553489192287085,0.530818286679593,0.8763999905684846,1.0944903118076548,0.9273472446364006,0.858241601725436,0.412938183561792,0.3978177448482041,0.8132011714784232
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,41,sum,537502,537502,0.1,7g8ntdno,good-totem-138,0.5296280977999841,81.885919406,0.8704742687162839,0.3570750745478617,0.5761550754085796,1764087632.86604,81,0.3570750745478617,0.5761550754085796,9,1.0520202908692609,0.847444062370711,0.5296280977999841,0.8704742687162839,2.067952627538701,1.1001842509464723,0.847444062370711,0.4388262681015865,0.43706251452514266,0.9014654754165304
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,42,sum,537502,537502,0.1,g0sdp5yf,clean-universe-139,0.5303403902659252,82.065086649,0.8702968073079352,0.35805571222383586,0.5732574266524436,1764087738.185589,82,0.35805571222383586,0.5732574266524436,9,1.1837808682215605,0.8450159724906912,0.5303403902659252,0.8702968073079352,2.3083221333918895,1.101006337676424,0.8519136468146581,0.4455236220878712,0.43639608035928223,0.8633509636889051
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,43,sum,537502,537502,0.1,frdu06z4,azure-plasma-140,0.5294493958193577,81.27691565,0.8707212255013285,0.3576391324688067,0.5768614881746922,1764087843.0200305,81,0.3576391324688067,0.5768614881746922,9,1.218053670132314,0.8435238502180533,0.5294493958193577,0.8707212255013285,2.0069380121454037,1.0959467421684643,0.847633968841774,0.4519771397121481,0.4513750407141141,0.9690193197329912
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,44,sum,537502,537502,0.1,d7dffc4a,divine-wildflower-141,0.5296418471446839,81.34232181,0.8692481717131479,0.3603768895346216,0.5731987873530621,1764087947.6878324,81,0.3603768895346216,0.5731987873530621,9,1.1400473167617151,0.8386032379053316,0.5296418471446839,0.8692481717131479,2.1501538243574707,1.0831499250504624,0.8457145570092444,0.48897852805052106,0.4523746840458575,0.9166516908214888
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0002,nep,2,,lstm,45,sum,537502,537502,0.1,4dv4myqn,skilled-durian-142,0.5298446058960259,81.650803937,0.8683534187381874,0.3637087190460655,0.57707904138575,1764088053.1441548,81,0.3637087190460655,0.57707904138575,9,1.0237829788297734,0.8522052888952191,0.5298446058960259,0.8683534187381874,1.956647749059237,1.0374426218365391,0.8522052888952191,0.43531918423983734,0.43531918423983734,0.9672738012379212
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,41,sum,537502,537502,0.1,5kteye38,firm-haze-143,0.5240044541044723,81.932891766,0.8817412066631174,0.32462598139890264,0.5641130350830729,1764088158.3368585,81,0.32462598139890264,0.5641130350830729,9,1.1004799155079803,0.8509064642806276,0.5240044541044723,0.8817412066631174,1.4189659169000624,1.00575412753323,0.8509064642806276,0.4489271225116437,0.4343616798836524,0.9143099406365764
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,42,sum,537502,537502,0.1,nsoy49yu,dutiful-waterfall-144,0.5244350484216406,82.870378139,0.8812386061709413,0.32570250190148825,0.5630865272120937,1764088264.968372,82,0.32570250190148825,0.5630865272120937,9,0.9170807917810928,0.8448667602634274,0.5244350484216406,0.8812386061709413,1.4935988191290817,1.051234241917437,0.8549453679776996,0.4829836330718728,0.4387330923207803,0.9194220944717268
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,43,sum,537502,537502,0.1,74l0jcn2,youthful-yogurt-145,0.5237708293907093,81.561195215,0.8824932459180773,0.32390412985716743,0.5647461732281263,1764088370.0092213,81,0.32390412985716743,0.5647461732281263,9,1.1786681653676434,0.8544366899302094,0.5237708293907093,0.8824932459180773,1.4511594859077106,1.0079003968178903,0.8544366899302094,0.42388634179092055,0.42388634179092055,1.0079003968178903
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,44,sum,537502,537502,0.1,rhfbcyzb,bright-grass-146,0.524392126749232,82.136943965,0.8815823600878123,0.3257804921136151,0.5649018362852314,1764088475.4181056,82,0.3257804921136151,0.5649018362852314,9,1.1360229825013957,0.851520269124599,0.524392126749232,0.8815823600878123,1.471474624178326,1.0297135012804115,0.8554777843340726,0.4664680516713107,0.4299479827559003,0.906295437227791
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,45,sum,537502,537502,0.1,7ayletce,generous-plasma-147,0.5250196563199244,83.786800384,0.8817498935852044,0.32546399495996853,0.566722989837261,1764088582.5732634,83,0.32546399495996853,0.566722989837261,9,1.0886602785231545,0.8448294572066115,0.5250196563199244,0.8817498935852044,1.3219032264570951,1.013306867867645,0.8596048588927097,0.4523452224879954,0.4090765590076404,0.915833838832143
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,41,sum,1861406,1861406,0.1,790j1l80,electric-donkey-148,0.5247606556030764,132.696553652,0.884194641658259,0.3169367020726366,0.5684946954856361,1764088738.534139,132,0.3169367020726366,0.5684946954856361,9,0.8128809535143837,0.8191785188651732,0.5247606556030764,0.884194641658259,1.483355097927512,1.0429158387173891,0.8532124714292497,0.526692375196404,0.4203434297199415,0.982384869686255
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,42,sum,1861406,1861406,0.1,u3xoa8yi,azure-cloud-149,0.5251127662268184,133.294244892,0.8840333131052147,0.3164168210054923,0.5634917386429455,1764088895.031726,133,0.3164168210054923,0.5634917386429455,9,0.7158931528533685,0.8376604879239832,0.5251127662268184,0.8840333131052147,1.4602006883551553,1.0122905454389115,0.8580483040673896,0.527730967813337,0.4183839250804765,0.956012713540544
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,43,sum,1861406,1861406,0.1,tem3g3sl,elated-smoke-150,0.5254924581766088,132.345819597,0.8843807899886946,0.31647142061494,0.5675568348300629,1764089050.6798806,132,0.31647142061494,0.5675568348300629,9,0.7853519766391892,0.836063238854864,0.5254924581766088,0.8843807899886946,1.4996354313582223,0.9896229472882736,0.8581669956118041,0.5087488444174346,0.4197362946001858,0.973353025654366
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,44,sum,1861406,1861406,0.1,o8ww7g04,snowy-terrain-151,0.5246420754013481,132.271632693,0.8846662174286959,0.3143456853698608,0.5563608880230372,1764089206.495407,132,0.3143456853698608,0.5563608880230372,9,0.6629142840142214,0.8249808397935445,0.5246420754013481,0.8846662174286959,1.4998369650222043,1.02575058793835,0.8473694562570792,0.5583008843475487,0.42273515556704344,0.9109232139003972
transformer,16,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,256,10,,,5,256,BPI17,,0.0005,nep,2,,lstm,45,sum,1861406,1861406,0.1,1pmywk4p,devout-fire-152,0.5241289912269855,136.892300096,0.884194641658259,0.31638582297402723,0.5681035376061214,1764089366.6844916,136,0.31638582297402723,0.5681035376061214,9,0.8043198464005571,0.8249672750456115,0.5241289912269855,0.884194641658259,1.4418877273499442,1.012447829535681,0.8572276368174389,0.5337645687702716,0.41278517218675737,0.9482452963640436
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,41,sum,934046,934046,0.1,k7d5uljk,smart-galaxy-153,0.5215902921199451,107.223533837,0.8871084835240113,0.30823654202621653,0.5488771764787584,1764089513.1987128,107,0.30823654202621653,0.5488771764787584,9,0.7594799737956623,0.8392746929280187,0.5215902921199451,0.8871084835240113,1.5166863316185186,1.0489460567148603,0.8565833112906179,0.5486494511113834,0.4001817345880354,0.8195863055812235
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,42,sum,934046,934046,0.1,zyycofau,peach-totem-154,0.5220675252438466,115.220448649,0.8867945133400098,0.3097599089979953,0.5512192179149139,1764090488.0703485,115,0.3097599089979953,0.5512192179149139,9,0.8459823324523136,0.8430423016664292,0.5220675252438466,0.8867945133400098,1.4469304134938537,1.036731757511996,0.8430423016664292,0.5361235444836701,0.4562609381717796,0.8118773067440033
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,43,sum,934046,934046,0.1,jrsefh61,apricot-elevator-155,0.5221649835067368,112.728258178,0.8868851055274886,0.30965745875436546,0.5508771412720618,1764091409.516849,112,0.30965745875436546,0.5508771412720618,9,0.8549509028733978,0.8420317279454155,0.5221649835067368,0.8868851055274886,1.4967877281424355,1.0409970252169989,0.8445039032562177,0.50868188182483,0.49121266952225806,0.8897303856659189
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,44,sum,934046,934046,0.1,5bmxiox9,laced-resonance-156,0.5218707174295175,111.641169159,0.8872238954888814,0.30882363137203184,0.5499289445024518,1764092413.2035785,111,0.30882363137203184,0.5499289445024518,9,0.8336397906413293,0.8445106856301843,0.5218707174295175,0.8872238954888814,1.4655484381997634,1.0259233178838272,0.8464707917065131,0.5149730656215744,0.480768011902192,0.7976546809550753
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,4,,lstm,45,sum,934046,934046,0.1,eu1mztha,unique-surf-157,0.5229958741067862,114.601573699,0.8872437513107945,0.30942650054953874,0.5502978002293105,1764093592.5710945,114,0.30942650054953874,0.5502978002293105,9,0.7636677534783445,0.8318649493695783,0.5229958741067862,0.8872437513107945,1.4571031839808222,1.010806038020346,0.8557626440406672,0.5464507217123145,0.3983867273033088,0.8038571030611993
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,41,concat,535006,535006,0.1,kl82w589,glad-gorge-158,0.5249121786852585,91.096825428,0.8819943683925099,0.32392645057655906,0.5637404237439632,1764094516.463957,91,0.32392645057655906,0.5637404237439632,9,0.9309028963230552,0.84559586546483,0.5249121786852585,0.8819943683925099,1.3661298983973886,0.99582929143751,0.8568851269321288,0.4483452451011522,0.3852959529117526,0.8005976108291237
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,42,concat,535006,535006,0.1,dk1rvd3z,graceful-butterfly-159,0.524589077303034,87.568813754,0.8818417267615527,0.32467210170042915,0.5629907265676676,1764095310.4870384,87,0.32467210170042915,0.5629907265676676,9,1.2188030889245929,0.8532531656730489,0.524589077303034,0.8818417267615527,1.2188030889245929,0.9457736987389632,0.8545485991006572,0.4231178156966905,0.3976786455362733,0.9283311866523624
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,43,concat,535006,535006,0.1,udsibw9y,dashing-lake-160,0.524176667252428,88.748480656,0.8819993323479882,0.3244724015276423,0.5661656319609901,1764096015.3547423,88,0.3244724015276423,0.5658806868584596,9,0.9204010306370296,0.8573191988659871,0.524176667252428,0.8819993323479882,1.3896446091678196,0.9808106128607428,0.8594658202263956,0.4305984458054275,0.40936293837334325,0.9082012883485292
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,44,concat,535006,535006,0.1,fpir2n1f,earnest-leaf-161,0.5244048271159742,88.475537359,0.8818069790732047,0.32430154309809645,0.5640700656162321,1764096864.962865,88,0.32430154309809645,0.5640700656162321,9,1.001275759409961,0.8461588025040525,0.5244048271159742,0.8818069790732047,1.4448520706117458,1.0160981806983918,0.8528903086658393,0.45288873647479383,0.4135146955945382,0.8603775917850257
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.0005,nep,2,,lstm,45,concat,535006,535006,0.1,qj4qzq16,dashing-snow-162,0.5248800156455733,89.948509978,0.8820080192700752,0.32340722443894265,0.5632297048259134,1764097747.9978292,89,0.32340722443894265,0.5632297048259134,9,0.9072858716364592,0.8559288122028472,0.5248800156455733,0.8820080192700752,1.395626648724572,1.0267253373310394,0.8559288122028472,0.4436501148476472,0.40489489811582735,0.8945304934821519
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,41,sum,537502,537502,0.1,nci2j3wu,absurd-meadow-163,0.5254076522777328,87.352704907,0.8826309956825997,0.3216238318968063,0.5711302765577265,1764098602.8243446,87,0.3216238318968063,0.5711302765577265,9,1.142878901179778,0.8392306074972362,0.5254076522777328,0.8826309956825997,1.2495439232283885,1.0018629764289853,0.859737115185057,0.4471453271746662,0.4077789815608447,0.9434719264344376
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,42,sum,537502,537502,0.1,fdli23t1,rare-lake-164,0.5266986099989072,83.164945172,0.8819087401605095,0.32352725398220966,0.5700941616650331,1764099310.2963865,83,0.32352725398220966,0.5700941616650331,9,1.0340142704741455,0.8480748231495988,0.5266986099989072,0.8819087401605095,1.4454540520442154,1.0832945027521073,0.8543790397514938,0.4991846797064297,0.4317225299067588,0.924857630709527
transformer,32,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,128,10,,,5,128,BPI17,,0.001,nep,2,,lstm,43,sum,537502,537502,0.1,5fzlteaw,effortless-armadillo-165,0.5251527208667028,89.113596013,0.8826049349163387,0.32255492503878236,0.5688993124874399,1764099942.3587718,89,0.32255492503878236,0.5688993124874399,9,1.0401188025859178,0.8444733825733683,0.5251527208667028,0.8826049349163387,1.3307202865339065,0.9932591740764763,0.8599270216561201,0.4513810586014398,0.40421756450444984,0.9377181986862212
