backbone,batch_size,categorical_features,categorical_targets,continuous_features,continuous_targets,device,embedding_size,epochs,fine_tuning,freeze_layers,grad_clip,hidden_size,log,lora_alpha,lr,model,n_layers,r,rnn_type,seed,strategy,total_params,trainable_params,weight_decay,id,name,best_train_next_remaining_time_loss,_runtime,train_next_activity_acc,best_train_next_activity_loss,train_next_time_to_next_event_loss,_timestamp,_wandb.runtime,train_next_activity_loss,best_train_next_time_to_next_event_loss,_step,best_test_next_remaining_time_loss,test_next_activity_acc,train_next_remaining_time_loss,best_train_next_activity_acc,test_next_remaining_time_loss,test_next_time_to_next_event_loss,best_test_next_activity_acc,test_next_activity_loss,best_test_next_activity_loss,best_test_next_time_to_next_event_loss,few_shot_k
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,42,sum,1235988514,241698,0.1,l8ev2xek,serene-sound-82,0.7920812777036143,35.342071287,0.37117903930131,2.401474998507437,0.5783598462371847,1763549251.1126018,35,2.401474998507437,0.5783598462371847,9,1.052195531259669,0.1097029702970297,0.7920812777036143,0.37117903930131,1.052195531259669,1.293105140062842,0.1097029702970297,3.1411645254758325,3.1411645254758325,1.293105140062842,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,43,sum,1235988514,241698,0.1,n03vl5zu,winter-serenity-83,1.012557861586325,35.449219512,0.3930131004366812,2.5379865179936436,1.4960341621434323,1763549325.9030592,35,2.5379865179936436,1.4960341621434323,9,1.268304732294366,0.0702970297029703,1.012557861586325,0.3930131004366812,1.268304732294366,1.3844507264618826,0.07841584158415842,3.276914626395348,3.276914626395348,1.3844507264618826,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,44,sum,1235988514,241698,0.1,e1qg0boh,likely-vortex-84,1.1255762704595207,35.655350275,0.4279475982532751,2.361290685995177,1.1244007283293005,1763549401.1731417,35,2.361290685995177,1.1244007283293005,9,1.1188715996128498,0.18752475247524752,1.1255762704595207,0.4279475982532751,1.1188715996128498,1.2285648988025024,0.18752475247524752,3.2071727767793257,3.2071727767793257,1.2285648988025024,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,,5,2048,BPI20PrepaidTravelCosts,,5e-05,nep,1,,lstm,45,sum,1235988514,241698,0.1,tj5jxguz,giddy-universe-85,0.853707968928408,35.832452195,0.4366812227074236,2.4085442280665235,0.9436726174500312,1763549476.381377,35,2.4085442280665235,0.9436726174500312,9,1.1650086208381276,0.059207920792079205,0.853707968928408,0.4366812227074236,1.1650086208381276,1.395396483487422,0.059207920792079205,3.2959981147841653,3.2959981147841653,1.395396483487422,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,41,sum,1416343586,180529186,0.1,r4ip82o5,cosmic-shadow-86,1.3597201332775266,73.087553029,0.3624454148471616,2.1058264403364024,1.5556046166274224,1763549593.6656864,73,2.161104972706091,1.4746896840599426,9,1.260046362546411,0.04514851485148515,1.3597201332775266,0.4104803493449782,1.935323388883383,2.0494439574515466,0.0893069306930693,3.9723524875452023,3.182121393184851,1.4680793673449224,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,42,sum,1416343586,180529186,0.1,r8lujl8y,lemon-violet-87,1.1090140498881778,73.278013573,0.03930131004366813,3.3883908450863767,0.930768325339238,1763549758.5632532,73,3.428620817359358,0.930768325339238,9,1.207786679881634,0.03207920792079208,1.121687712107163,0.0960698689956332,1.7753383644972698,1.5926722262165334,0.09623762376237624,3.40658588975963,2.996106670870639,1.5926722262165334,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,43,sum,1416343586,180529186,0.1,kfhkwscj,confused-wind-88,1.4393803850792382,72.331900741,0.03056768558951965,3.4891361419811,5.271226291052639,1763549895.1321545,72,8.940567378914512,2.103873886525891,9,1.4335500078862256,0.0,3.0612902391425387,0.048034934497816595,1.581445722485533,4.654582419064965,0.10277227722772277,7.30503364789604,3.428374957471791,1.5798177729502765,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,44,sum,1416343586,180529186,0.1,3ascvl78,copper-hill-89,1.4047161658257896,72.834209452,0.034934497816593885,3.434305440911039,1.7093386371583397,1763550015.7394452,72,3.4600954388947467,1.7093386371583397,9,1.1949240219947137,0.06514851485148515,1.43530431428851,0.034934497816593885,1.348791114504975,1.5509231510728894,0.08514851485148515,3.245509765549462,3.245509765549462,1.530001753155548,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20PrepaidTravelCosts,512,5e-05,nep,1,256,lstm,45,sum,1416343586,180529186,0.1,tz0baihr,spring-sky-90,1.134263234888102,70.852711358,0.40611353711790393,2.090834167846946,0.9764251581446052,1763550186.170586,70,2.090834167846946,0.9764251581446052,9,1.309689997493631,0.0700990099009901,1.134263234888102,0.40611353711790393,2.188799521568978,11.20665318706248,0.14455445544554454,3.665039811087127,3.417398792304615,1.586728039354381,8.0
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20TravelPermitData,512,5e-05,nep,1,256,lstm,41,sum,1416429623,180615223,0.1,lx5ip5y9,major-tree-91,0.5700153105288078,720.431126131,0.7512625775858746,0.7977413223594849,0.7677390614840514,1763552779.0373404,720,0.847063270207658,0.7506851639283081,9,0.953887471213463,0.7207780179067613,0.5700153105288078,0.7636763175141679,0.9693863075506028,0.9706109099639864,0.7497993207780179,1.0339925810156432,0.8859674016794109,0.9153837270227322,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20TravelPermitData,512,5e-05,nep,1,256,lstm,42,sum,1416429623,180615223,0.1,0g8hju91,earnest-vortex-92,0.5865999830500319,719.508723188,0.7341840471876325,0.925350777980352,0.7582575709134383,1763553755.499853,719,0.925350777980352,0.7582575709134383,9,0.9232801208307656,0.7362148811361532,0.5865999830500319,0.7341840471876325,0.978291300543667,0.907805958865932,0.7362148811361532,0.9464334899534887,0.9464334899534887,0.8795155571433783,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20TravelPermitData,512,5e-05,nep,1,256,lstm,43,sum,1416429623,180615223,0.1,ct13i5xj,lunar-sun-93,0.5689937015134756,711.834649133,0.7731408304098076,0.7276219665013796,0.7521318941165231,1763554529.1863098,711,0.7780339980650263,0.7521318941165231,9,0.818037687580171,0.7190490892250695,0.5689937015134756,0.7917807162959251,0.818037687580171,0.9243630638605432,0.7422352577956159,0.9890478386780333,0.9009051088861346,0.87681031364024,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20TravelPermitData,512,5e-05,nep,1,256,lstm,44,sum,1416429623,180615223,0.1,xxsidgtl,grateful-frost-94,0.5621267681091678,713.630386188,0.7697097035352173,0.7621035883782286,0.7415673997197313,1763555257.474182,713,0.7621035883782286,0.7415673997197313,9,0.830723600808615,0.6959555418338994,0.5638823635691487,0.7697097035352173,1.0085750768861126,0.9066484125649056,0.7538129052176598,0.9758836778603648,0.8790364061987448,0.9066484125649056,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI20TravelPermitData,512,5e-05,nep,1,256,lstm,45,sum,1416429623,180615223,0.1,5kvr7dvn,stellar-serenity-95,0.5496292919801753,717.295143158,0.7984502101083311,0.6993062252334541,0.735104432115761,1763555990.0323136,717,0.6993062252334541,0.735104432115761,9,0.8851897113078094,0.6414016671812288,0.5496292919801753,0.7984502101083311,0.9743360985793904,1.0409096759644214,0.7306576103735721,1.2605334400578612,0.9493032358280852,0.8769036692577808,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,41,sum,1236074551,121962551,0.1,87ee13tt,vivid-rain-96,0.5292035533457292,523.71200796,0.8391803847488338,0.5105976163892887,0.6783637206433728,1763556527.2847357,523,0.5105976163892887,0.6783637206433728,9,0.8853944467077582,0.6841000308737265,0.5292035533457292,0.8391803847488338,1.1216913090182072,1.0062511212077174,0.6841000308737265,1.029209867161194,1.0009475613788676,0.8672800142112136,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,42,sum,1236074551,121962551,0.1,k6z75ik2,sunny-field-97,0.5004866393337943,521.965110911,0.8409152241798065,0.5004711881848095,0.6428199944763996,1763557061.9757206,521,0.5004711881848095,0.6428199944763996,9,0.818817382081124,0.661191725841309,0.5004866393337943,0.8409152241798065,0.9690588328086804,0.9722179057753428,0.6625192960790367,1.131481729138225,1.0835987672867615,0.9446155643198144,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,43,sum,1236074551,121962551,0.1,7jfjn309,upbeat-aardvark-98,0.48813091234269435,522.447794517,0.8404718763252246,0.49974500605831984,0.6332066996003168,1763557596.936817,522,0.49974500605831984,0.6332066996003168,9,0.9191595901048784,0.6504167953071935,0.48813091234269435,0.8404718763252246,0.9816875800780214,1.0192754026179185,0.6596480395183699,1.2214631820542092,1.0652514661157084,0.9165193195878888,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,44,sum,1236074551,121962551,0.1,dge73xe3,celestial-forest-99,0.5120079681984447,523.772445789,0.8385828289448322,0.5089428226206673,0.659703792568492,1763558133.753728,523,0.5089428226206673,0.659703792568492,9,0.818049843998079,0.6557888237110219,0.5120079681984447,0.8385828289448322,0.9660554098545604,1.1157408433698068,0.6801173201605434,1.1837315716320955,1.0355343353752002,0.9096083677267728,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,45,sum,1236074551,121962551,0.1,lot2zriv,expert-night-100,0.5356186238024201,522.538982555,0.8404718763252246,0.5005738385829678,0.6695486470431341,1763558668.987841,522,0.5005738385829678,0.6695486470431341,9,0.8888915268938348,0.6686322939178759,0.5356186238024201,0.8404718763252246,0.9735597751802336,1.0473033080611858,0.6895029330040136,1.0765389569934116,1.0365893832398403,0.8880614112578413,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,41,sum,1236074551,121962551,0.1,4029evmw,misty-night-101,0.5248272883147087,521.606520482,0.8353251860133389,0.5214768042105368,0.6712235891256939,1763559213.9426453,521,0.5214768042105368,0.6712235891256939,9,0.8338782271326012,0.6670268601420192,0.5248272883147087,0.8353251860133389,0.9680923962453222,1.254014641460573,0.6670268601420192,1.1619792683840755,1.1619792683840755,0.8721598100205857,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,42,sum,1236074551,121962551,0.1,si626y0m,fanciful-resonance-102,0.5265497807994272,521.709524545,0.8338987624812059,0.5234356798420315,0.6783141466659369,1763559750.5094345,521,0.5234356798420315,0.6783141466659369,9,0.8252463523014418,0.6503241741278172,0.5265497807994272,0.8338987624812059,0.9784341006560175,1.2545875289036044,0.6541216424822476,1.2880944784646713,1.2250067463256795,0.908434292651062,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,43,sum,1236074551,121962551,0.1,xidr3l41,good-resonance-103,0.5226170551143131,521.557776592,0.8337252785381086,0.5352021428787689,0.6648873600367293,1763560285.3529198,521,0.5352021428787689,0.6648873600367293,9,0.8220209384928813,0.6690027786353813,0.5231736363154653,0.8337252785381086,1.1748451568271394,1.0010410127466054,0.6690027786353813,1.1872072302879246,1.1872072302879246,0.9612124629431428,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,44,sum,1236074551,121962551,0.1,xw4grgyn,clean-sea-104,0.5271454947534967,521.241801142,0.8348625621650796,0.5226812229945493,0.6688562666213091,1763560819.2426186,521,0.5226812229945493,0.6688562666213091,9,0.821842251901606,0.6580426057425132,0.5271454947534967,0.8348625621650796,0.8568867128695482,1.1832597923926564,0.6638777400432232,1.204609511405754,1.18008497708666,0.8981521426251216,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"0,1",5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,45,sum,1236074551,121962551,0.1,36jen5es,rural-wildflower-105,0.5264151514373872,521.580292693,0.8348432861714021,0.5216175350715846,0.6736926367556866,1763561353.5355587,521,0.5216175350715846,0.6736926367556866,9,0.8408733548997324,0.6694967582587218,0.5264151514373872,0.8348432861714021,0.9834640462886556,1.2321570775360926,0.6694967582587218,1.1363376625675814,1.1363376625675814,0.979728103648295,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,41,sum,1236074551,61145143,0.1,9f9g3pca,glowing-sun-106,0.516281735761949,473.754201706,0.8288870041250627,0.553946770084516,0.679538540568264,1763561839.9384353,473,0.553946770084516,0.679538540568264,9,0.800197680491877,0.6541833899351652,0.516281735761949,0.8288870041250627,0.8676539131063266,1.236513399511033,0.6541833899351652,1.2895153939558348,1.2895153939558348,0.9501537716068504,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,42,sum,1236074551,61145143,0.1,3lro9igy,honest-water-107,0.513395099771515,473.583617171,0.8263618489533135,0.5608740324797399,0.6780918352338922,1763562326.3938506,473,0.5608740324797399,0.6780918352338922,9,0.8626422180736385,0.649644952145724,0.513395099771515,0.8263618489533135,0.9129495786494332,1.1853861193113688,0.649644952145724,1.2857936463410489,1.2857936463410489,1.0095756515451109,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,43,sum,1236074551,61145143,0.1,mz2qnwpu,skilled-elevator-108,0.5156866542504092,475.871408409,0.8273642006245422,0.5599878114017719,0.6727076436923737,1763562814.9286978,475,0.5599878114017719,0.6727076436923737,9,0.8241323754021178,0.6628589070700833,0.5156866542504092,0.8273642006245422,0.9598419634344107,1.0039604755859752,0.6634455078728002,1.199216421845151,1.1988792960015886,0.9768800396873611,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,44,sum,1236074551,61145143,0.1,kroiayb7,rural-wood-109,0.5104018604338567,474.378217844,0.8303519796445507,0.5507426133404545,0.6650303653828957,1763563302.0357552,474,0.5507426133404545,0.6650303653828957,9,0.7922065130977507,0.653504167953072,0.5104018604338567,0.8303519796445507,0.8638965942345125,1.0817857187594409,0.653627662858907,1.3263875499041076,1.2986536192651073,0.9440988025977384,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,0,5,2048,BPI20TravelPermitData,,5e-05,nep,1,,lstm,45,sum,1236074551,61145143,0.1,w05fu9yy,radiant-armadillo-110,0.5173479068058211,473.661395044,0.8297929758279039,0.5506368099969879,0.6802679494111217,1763563788.4574978,473,0.5506368099969879,0.6802679494111217,9,0.8081521446449442,0.6648348255634455,0.5173479068058211,0.8297929758279039,0.8849281932587019,1.0694189919038628,0.6648348255634455,1.2109302594949525,1.2109302594949525,0.9474428663875042,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,41,sum,1416323101,180508701,0.1,tcbhu98s,misunderstood-shape-111,0.7168569036923143,1724.677192628,0.6781600394739081,0.949993280888764,0.8384972994504803,1763814251.81322,1724,0.949993280888764,0.8384972994504803,9,1.899022737093438,0.566682156133829,0.7168569036923143,0.6781600394739081,2.7305320960985937,1.5919850141098704,0.6096296825850729,1.4771303957211552,1.32367319616891,1.496389640809972,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,42,sum,1416323101,180508701,0.1,15n9ovle,likely-pond-112,0.750256367412376,1722.389283802,0.5446888877545811,0.9188852081145,1.0274810749672527,1763816238.3867755,1722,1.4183902745427568,0.8866623386578357,9,2.6068198810820755,0.4319595367457821,0.8676311384627404,0.7075102513058718,2.7426672095049645,1.6851175635667452,0.6928974835573348,2.2263965097569995,0.970057049341668,1.5292251534807404,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,43,sum,1416323101,180508701,0.1,sgto55ij,frosty-pyramid-113,0.7107958887543465,1717.082608082,0.5425705681180134,0.6140101203334631,0.9544664262994966,1763818181.7824748,1717,1.467969756857971,0.7170705245681473,9,2.394314437944571,0.4020767800972262,0.7366949563196603,0.7826638082112535,2.702041216189037,1.6556672585202918,0.6872855304546754,2.0373414470735605,1.0196552066452544,1.437147544986151,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,44,sum,1416323101,180508701,0.1,f736zdrx,trim-night-114,0.7428880750815663,1714.409784422,0.4857332448573325,1.1491409061071594,0.9700842448210342,1763820158.961007,1714,1.6187992698271303,0.902268861835224,9,2.447268996657769,0.3699778381469831,0.7640883165558212,0.6162183315467987,2.447268996657769,1.666302517068183,0.5727409207892479,2.4629006015255617,1.3917422584373336,1.4705924053728625,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,lora,,5,2048,BPI12,512,5e-05,nep,1,256,lstm,45,sum,1416323101,180508701,0.1,c16zuwr5,different-pyramid-115,0.729529550470725,1719.09114795,0.7527861432970921,0.6544364567277439,0.7516085869578103,1763821914.136835,1719,0.7299102637903809,0.7516085869578103,9,2.451037519268131,0.6275915070060052,0.7319237011916973,0.7683034726830347,2.776360048878643,1.699630031526762,0.7116278238490135,1.061706016284928,0.9374098058577978,1.4746589184401002,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,41,sum,1235968029,121856029,0.1,5aa8b1ra,jolly-darkness-116,0.6943724321295348,1287.894293913,0.8508243581236282,0.36772448854753254,0.6483444242589693,1763823411.1632571,1287,0.36772448854753254,0.6483444242589693,9,1.7684216293846415,0.8007220474692593,0.6943724321295348,0.8508243581236282,2.169274322774867,1.262315802081887,0.8078352873891907,0.6093527377930102,0.6093527377930102,1.252638095512577,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,42,sum,1235968029,121856029,0.1,7gsdg7vp,graceful-glade-117,0.6891663857340603,1287.216680274,0.8498375104214521,0.3699919672453525,0.6475270244152217,1763824812.221717,1287,0.3699919672453525,0.6475270244152217,9,1.777103093315064,0.7694273663139835,0.6891663857340603,0.8499140761914484,2.5622478106521465,1.3528467666004615,0.7977730912210466,0.7324315798488862,0.6233161719340681,1.289673320237869,
llama32-1b,8,['activity'],['activity'],"['accumulated_time', 'day_of_month', 'day_of_week', 'day_of_year', 'hour_of_day', 'min_of_hour', 'month_of_year', 'sec_of_min', 'secs_within_day', 'week_of_year']","['remaining_time', 'time_to_next_event']",cuda,2048,10,freeze,"-1,-2",5,2048,BPI12,,5e-05,nep,1,,lstm,43,sum,1235968029,121856029,0.1,1nmzfkba,classic-dawn-118,0.6502543519778929,1289.033186952,0.8530873019924115,0.359135629219128,0.6026739907268854,1763826115.3282912,1289,0.359135629219128,0.6026739907268854,9,2.2027056068536197,0.7620817843866171,0.6525340906785969,0.8530873019924115,2.71042195571603,1.4481150613882527,0.8085680583357163,0.7204542647421889,0.5678294020309972,1.365971244488814,
